Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250301-València Port Moll Trans. Ponent
	
FECHA	HORA	PM2.5	SO2	CO	NO	NO2	PM10	Veloc.	Direc.	Temp.	NOx	H.Rel.	Pres.	R.Sol.	Precip.	O3	Veloc.máx.
		µg/m³	µg/m³	mg/m³	µg/m³	µg/m³	µg/m³	m/s	grados	°C	µg/m³	% H.R.	mb	W/m²	l/m²	µg/m³	m/s
16/02/2024	11	4	1	0,1	5	13	7	1,3	64	13,1	21	95	1021	122	1	61	2,1
16/02/2024	12	5	1	0,1	9	22	9	0,4	45	13,8	36	93	1022	185	0	56	1
16/02/2024	13	4	1	0,1	5	13	6	1,6	68	13,7	20	91	1021	276	0,2	63	2,1
16/02/2024	14	4	1	0,1	4	8	6	1,8	71	14,6	13	82	1021	467	0	71	2,5
16/02/2024	15	3	1	0,1	4	5	4	1,7	77	14,8	11	80	1022	368	0	71	2,6
16/02/2024	16	3	1	0,1	9	16	5	1,6	132	15	30	79	1022	277	0	64	2,3
16/02/2024	17	4	1	0,1	13	24	6	1,1	136	14,4	43	82	1022	51	0	58	1,5
16/02/2024	18	4	1	0,1	21	56	7	1,2	145	14	89	84	1023	6	0	33	1,5
16/02/2024	19	6	6	0,1	168	104	12	0,8	116	14,1	361	84	1024	1	0	4	1,4
16/02/2024	20	5	4	0,1	72	92	7	0,9	151	13,8	202	84	1025	1	0,2	7	1,4
16/02/2024	21	6	2	0,1	9	50	8	1,4	221	13,8	64	85	1025	1	0	23	1,8
16/02/2024	22	9	1	0,1	3	47	13	1,5	218	13,8	52	87	1026	1	0	22	2,1
16/02/2024	23	11	1	0,1	3	42	15	1,7	241	14	46	85	1026	1	0	23	2,4
17/02/2024	00	13	1	0,1	2	33	17	1,1	231	13,8	36	83	1026	1	0	26	1,5
17/02/2024	01	7	1	0,1	2	21	10	1,5	315	13,6	24	67	1026	1	0	39	2,6
17/02/2024	02	3	1	0,1	2	8	4	2,2	293	13,4	11	56	1026	1	0	54	3,4
17/02/2024	03	2	1	0,1	2	3	4	1,4	301	13,2	6	52	1026	1	0	59	2,3
17/02/2024	04	2	1	0,1	2	8	4	1,2	247	12	11	57	1026	1	0	45	1,7
17/02/2024	05	5	1	0,1	2	27	9	1	200	10,4	29	68	1027	1	0	21	1,3
17/02/2024	06	4	1	0,1	3	21	7	1	203	11,4	26	64	1028	1	0	29	1,5
17/02/2024	07	4	1	0,1	4	34	9	0,5	184	10,6	41	66	1028	2	0	17	0,9
17/02/2024	08	5	1	0,1	15	43	15	1	224	11,1	65	64	1030	26	0	14	1,5
17/02/2024	09	4	1	0,1	6	27	10	2	280	12,7	36	54	1030	88	0	35	3,2
17/02/2024	10	4	1	0,1	8	21	9	1,2	281	15,7	32	46	1030	336	0	44	2,2
17/02/2024	11	6	1	0,1	18	31	17	1,4	144	16,4	58	49	1031	535	0	40	2
17/02/2024	12	6	1	0,1	15	23	13	1,1	125	17,8	46	46	1030	634	0	47	1,7
17/02/2024	13	4	6	0,1	31	39	9	1,3	92	18,5	87	43	1030	649	0	42	2,1
17/02/2024	14	3	6	0,1	35	34	6	2	77	17,9	88	43	1030	612	0	46	2,8
17/02/2024	15	2	2	0,1	12	27	5	2,3	113	17,4	45	47	1030	480	0	56	3,4
17/02/2024	16	2	2	0,1	6	23	6	2,1	127	17,4	31	52	1031	275	0	58	3,2
17/02/2024	17	2	1	0,1	7	27	8	2,4	132	17,5	37	52	1031	145	0	54	3,6
17/02/2024	18	3	2	0,1	29	42	7	2	163	16,1	85	57	1031	15	0	40	2,7
17/02/2024	19	6	7	0,1	106	79	18	1,4	194	15,7	243	57	1032	1	0	18	2,1
17/02/2024	20	4	1	0,1	3	34	10	1,2	238	15,1	39	61	1032	1	0	37	1,7
17/02/2024	21	8	1	0,2	6	61	20	0,4	341	14,8	70	63	1033	1	0	13	0,8
17/02/2024	22	26	1	0,4	11	66	66	0,3	327	13,8	84	68	1033	1	0	4	0,7
17/02/2024	23	16	1	0,3	22	65	29	0,6	171	13,4	98	69	1033	1	0	4	1,2
18/02/2024	00	13	1	0,3	34	62	25	0,7	183	12,7	114	72	1034	1	0	3	1,1
18/02/2024	01	13	1	0,3	29	56	21	0,9	204	12	101	71	1034	1	0	3	1,2
18/02/2024	02	11	1	0,2	15	47	18	1,2	217	11,6	70	70	1034	1	0	7	1,6
18/02/2024	03	10	1	0,1	4	32	15	0,9	185	11,5	38	69	1034	1	0	17	1,3
18/02/2024	04	11	1	0,1	6	41	16	1	210	10,9	50	71	1034	1	0	9	1,3
18/02/2024	05	10	1	0,1	6	37	14	0,8	207	10,3	46	73	1034	1	0	6	1,1
18/02/2024	06	10	1	0,1	11	38	16	0,6	209	9,9	55	74	1034	1	0	5	1
18/02/2024	07	6	1	0,1	5	32	11	0,9	234	10,4	40	70	1035	3	0	14	1,3
18/02/2024	08	5	1	0,1	14	29	9	1,3	187	10,6	51	67	1035	68	0	15	1,7
18/02/2024	09	7	1	0,1	13	22	11	1,8	194	11,9	41	63	1036	261	0	25	2,3
18/02/2024	10	6	1	0,1	10	18	10	1,5	206	14,1	34	57	1036	400	0	33	2,2
18/02/2024	11	7	1	0,1	16	25	11	1,1	177	17,1	50	50	1036	547	0	34	1,7
18/02/2024	12	8	2	0,1	26	34	13	1,8	142	17,1	73	54	1035	597	0	29	2,2
18/02/2024	13	5	1	0,1	11	19	8	2,8	146	16,8	36	55	1034	651	0	54	3,4
18/02/2024	14	4	3	0,1	21	36	7	2,8	140	17,2	68	57	1033	591	0	41	4,2
18/02/2024	15	4	1	0,1	13	30	7	3,1	133	16,5	50	62	1033	400	0	46	5,2
18/02/2024	16	4	1	0,1	10	25	7	2,6	131	16,5	41	68	1033	323	0	50	4,2
18/02/2024	17	4	1	0,1	3	4	8	1,6	63	16,2	9	72	1032	134	0	72	2,4
18/02/2024	18	7	1	0,1	2	3	19	2,1	351	14,9	6	79	1032	18	0	71	3,1
18/02/2024	19	7	1	0,1	2	2	20	2,2	358	14,4	5	82	1033	1	0	69	3,3
18/02/2024	20	6	1	0,1	2	5	13	2,1	8	14,4	8	83	1033	1	0	66	3,1
18/02/2024	21	10	1	0,1	2	10	25	1,7	358	14,1	12	82	1033	1	0	53	2,5
18/02/2024	22	10	1	0,1	2	24	21	1,4	327	13,9	27	75	1033	1	0	32	2,1
18/02/2024	23	7	1	0,1	2	27	12	0,9	281	14	30	67	1033	1	0	34	1,5
19/02/2024	00	10	1	0,3	4	50	16	0,9	224	12,9	55	72	1033	1	0	9	1,3
19/02/2024	01	10	1	0,2	3	41	16	1	201	12,5	45	72	1032	1	0	14	1,2
19/02/2024	02	10	1	0,2	11	36	17	1,3	192	11,8	52	74	1032	1	0	13	1,6
19/02/2024	03	10	1	0,1	11	29	17	1,3	199	11,4	46	74	1031	1	0	16	1,9
19/02/2024	04	7	1	0,1	6	24	12	1,2	215	11,9	33	70	1031	1	0	26	1,8
19/02/2024	05	6	1	0,1	8	30	11	0,4	208	12	42	70	1031	1	0	17	0,8
19/02/2024	06	7	1	0,1	21	39	12	0,9	213	11,8	71	69	1031	1	0	8	1,4
19/02/2024	07	8	2	0,2	62	50	18	0,5	212	11,5	144	71	1031	2	0	4	0,9
19/02/2024	08	11	2	0,3	71	50	29	0,7	324	12,6	159	67	1032	65	0	4	1,2
19/02/2024	09	14	4	0,3	93	60	34	0,4	188	15,7	203	61	1032	258	0	8	0,9
19/02/2024	10	19	8	0,3	74	55	41	0,5	66	17	167	57	1033	389	0	14	1
19/02/2024	11	18	16	0,1	17	27	28	1	32	17,1	53	55	1033	541	0	34	1,6
19/02/2024	12	14	16	0,1	15	25	22	1,7	28	16,7	49	57	1033	583	0	40	2,3
19/02/2024	13	15	9	0,2	14	25	22	1,6	36	16,4	46	62	1032	501	0	41	2,3
19/02/2024	14	15	8	0,2	11	21	21	1,7	38	16,6	38	64	1031	493	0	47	2,3
19/02/2024	15	9	6	0,2	8	17	15	1,5	38	17	29	64	1031	477	0	52	2,2
19/02/2024	16	7	5	0,1	8	23	13	1,5	75	17,5	36	61	1031	360	0	52	2,4
19/02/2024	17	6	4	0,1	19	39	12	1,3	100	17,7	68	58	1030	158	0	42	2,1
19/02/2024	18	6	4	0,2	32	58	13	1	95	16,6	106	58	1030	15	0	30	1,4
19/02/2024	19	7	1	0,2	5	25	15	1	26	14,9	33	76	1031	1	0	44	1,3
19/02/2024	20	7	2	0,1	14	26	16	0,6	8	14,4	48	82	1031	1	0	44	1,1
19/02/2024	21	10	1	0,2	4	34	15	0	313	14,1	39	80	1031	1	0	36	0,1
19/02/2024	22	15	1	0,3	24	70	24	0	192	14,1	106	76	1032	1	0	6	0,3
19/02/2024	23	14	2	0,4	63	75	33	0	183	13	171	72	1032	1	0	2	0,2
20/02/2024	00	13	1	0,2	25	58	28	0,8	220	12,8	97	70	1031	1	0	6	1,4
20/02/2024	01	10	1	0,1	2	23	18	1,6	231	13,2	26	66	1031	1	0	29	2,4
20/02/2024	02	8	1	0,1	2	22	16	1,5	215	12,3	25	68	1030	1	0	25	2,1
20/02/2024	03	9	1	0,1	2	30	16	2,1	202	11,2	33	70	1030	1	0	16	2,6
20/02/2024	04	7	1	0,1	2	25	14	1,8	208	10,9	28	70	1029	1	0	21	2,5
20/02/2024	05	5	1	0,1	3	29	10	1,9	201	11	33	68	1029	1	0	19	2,5
20/02/2024	06	6	1	0,1	13	45	12	2,2	202	10,6	66	69	1028	1	0	7	2,8
20/02/2024	07	6	1	0,1	49	56	14	1,5	221	10,4	132	69	1028	2	0	3	2
20/02/2024	08	5	1	0,1	51	57	17	1,4	272	12	135	58	1028	69	0	9	2,2
20/02/2024	09	7	2	0,2	53	58	30	1,3	233	14,2	138	46	1029	245	0	14	1,9
20/02/2024	10	7	1	0,2	45	52	28	1,3	225	16,7	121	36	1029	420	0	23	2,1
20/02/2024	11	7	1	0,2	18	34	22	1,5	35	16,9	62	39	1029	484	0	42	2,3
20/02/2024	12	10	3	0,1	9	22	23	2	57	17,1	35	40	1029	649	0	57	2,9
20/02/2024	13	8	6	0,1	14	22	14	2,2	37	16,2	43	58	1029	695	0	49	3
20/02/2024	14	4	4	0,1	8	11	7	2,9	49	15,9	23	68	1028	640	0	54	4,1
20/02/2024	15	6	1	0,1	5	7	9	3,2	69	15,6	15	73	1028	524	0	63	4,6
20/02/2024	16	4	1	0,1	6	10	9	2,5	73	15,4	19	72	1027	352	0	66	3,4
20/02/2024	17	5	1	0,1	6	15	11	1,8	33	15,7	24	70	1028	163	0	65	2,7
20/02/2024	18	4	1	0,1	4	11	7	1,2	45	14,7	17	68	1028	22	0	69	1,8
20/02/2024	19	8	1	0,1	38	31	33	1,4	44	14	89	73	1029	1	0	49	1,9
20/02/2024	20	5	1	0,1	13	22	16	0,8	13	13,7	43	74	1029	1	0	56	1,2
20/02/2024	21	7	1	0,1	8	20	23	0,3	339	13,3	31	75	1029	1	0	60	0,7
20/02/2024	22	6	1	0,1	2	10	12	0	313	12,8	12	77	1029	1	0	57	0,1
20/02/2024	23	10	1	0,2	3	48	17	0,4	341	12,2	52	77	1030	1	0	21	0,9
21/02/2024	00	12	1	0,3	3	50	19	0,3	295	11,6	54	76	1030	1	0	13	0,7
21/02/2024	01	16	1	0,3	31	56	28	0,8	195	11,1	104	81	1030	1	0	2	1,2
21/02/2024	02	16	1	0,2	10	36	25	1,3	221	10,3	52	81	1029	1	0	12	1,8
21/02/2024	03	15	1	0,1	2	26	23	1,3	225	10,5	29	80	1028	1	0	20	1,8
21/02/2024	04	18	1	0,1	6	34	27	1,1	201	9,6	42	81	1028	1	0	7	1,6
21/02/2024	05	23	1	0,1	11	32	32	2	212	8,4	49	82	1028	1	0	9	2,7
21/02/2024	06	16	1	0,1	4	29	20	1,4	208	7,9	35	89	1028	1	0	15	1,8
21/02/2024	07	11	1	0,1	29	49	18	1,4	199	7,9	93	80	1027	3	0	4	1,9
21/02/2024	08	22	1	0,3	71	53	35	1,8	201	8,4	162	71	1028	68	0	5	2,4
21/02/2024	09	26	1	0,2	68	48	48	1,4	201	10,7	153	61	1028	281	0	10	1,8
21/02/2024	10							1,6	154	13,5		61	1027	450	0		2,4
21/02/2024	11							2,3	139	13,7		68	1027	557	0		2,9
21/02/2024	12	10	1	0,1	5	10	14	2,2	148	14,6	17	71	1027	636	0		3
21/02/2024	13	8	1	0,1	6	13	12	1,8	100	15,8	21	70	1026	684	0		2,9
21/02/2024	14	6	1	0,1	13	15	11	2,4	73	15,5	34	74	1024	612	0		3,4
21/02/2024	15	7	1	0,1	3	6	9	2,4	55	15,3	11	77	1023	319	0		3,2
21/02/2024	16	8	1	0,1	6	19	11	2,6	25	15	27	80	1023	128	0		3,7
21/02/2024	17	8	1	0,1	8	16	13	3	10	14,5	28	83	1022	64	0		4,3
21/02/2024	18	9	1	0,1	5	20	16	2,7	2	14,3	27	84	1022	10	0		4,1
21/02/2024	19	16	3	0,1	6	25	26	2,7	0	14,2	34	83	1022	1	0		4,2
21/02/2024	20	22	3	0,2	3	25	33	1,9	343	14,1	30	78	1022	1	0		3,1
21/02/2024	21	21	4	0,2	19	49	35	0,7	281	14,2	77	73	1022	1	0		1,3
21/02/2024	22	22	3	0,3	17	76	38	1,6	188	14,4	103	68	1022	1	0		2
21/02/2024	23	21	2	0,2	4	64	33	1,3	215	14,1	70	64	1021	1	0		1,8
22/02/2024	00	17	1	0,2	2	48	26	1,4	190	14	51	61	1020	1	0		1,8
22/02/2024	01	19	1	0,2	2	37	28	2	207	13,3	40	63	1019	1	0		2,7
22/02/2024	02	20	1	0,2	2	40	27	1,1	226	12,9	43	63	1019	1	0		1,5
22/02/2024	03	20	1	0,2	6	49	30	1,2	115	13,1	59	65	1018	1	0		2
22/02/2024	04	32	2	0,2	2	28	47	1,9	11	13,1	31	79	1017	1	0		2,7
22/02/2024	05	39	3	0,1	2	28	51	1,7	358	13	31	86	1017	1	0		2,5
22/02/2024	06	33	2	0,1	4	31	44	0,7	300	12,6	37	89	1016	1	0		1,2
22/02/2024	07	33	1	0,2	29	53	44	1,3	201	12,6	98	90	1016	3	0		1,8
22/02/2024	08	19	3	0,2	69	64	38	2,1	197	14,5	169	67	1016	40	0		2,8
22/02/2024	09	10	5	0,1	43	49	30	2,3	206	16,8	114	55	1015	225	0		3,1
22/02/2024	10	5	3	0,1	19	29	17	2,3	226	19,8	58	47	1015	418	0		3,6
22/02/2024	11	6	2	0,1	10	17	21	3,6	212	21,6	33	37	1014	548	0		5,7
22/02/2024	12	8	1	0,1	9	11	40	5,9	233	22,6	24	33	1013	584	0		10
22/02/2024	13	6	1	0,1	8	14	23	5,9	232	21,9	26	32	1012	279	0		9,5
22/02/2024	14	4	1	0,1	6	15	15	3,5	206	21,7	25	31	1011	113	0		6,2
22/02/2024	15	4	1	0,1	10	19	19	4,8	224	21,7	34	31	1008	75	0		7,9
22/02/2024	16	7	1	0,1	9	18	43	5,3	236	22,6	32	27	1008	84	0		9,2
22/02/2024	17	6	1	0,1	7	14	35	5,6	243	22,2	24	29	1008	141	0		10,3
22/02/2024	18	5	1	0,1	4	8	25	5,4	233	20,7	15	36	1008	31	0		9,4
22/02/2024	19	5	1	0,1	19	20	21	5,9	221	19,2	48	43	1008	1	0		9,5
22/02/2024	20	3	2	0,1	21	22	10	4,4	211	18,9	53	45	1009	1	0		7,2
22/02/2024	21	2	1	0,1	8	7	6	5,5	227	18,9	19	49	1008	1	0		9,7
22/02/2024	22	2	1	0,1	2	2	4	3,9	228	18,6	4	51	1007	1	0		6,8
22/02/2024	23	2	1	0,1	2	1	5	4,9	228	18,5	4	52	1007	1	0		9,1
23/02/2024	00	2	1	0,1	2	1	3	4,6	214	18,3	3	54	1006	1	0		7,5
23/02/2024	01	1	1	0,1	2	1	3	5	241	17,8	2	57	1006	1	0		8,7
23/02/2024	02	1	1	0,1	2	1	2	4	258	17,8	2	48	1006	1	0		6,9
23/02/2024	03	1	1	0,1	2	1	2	3,8	225	16,5	2	45	1007	1	0		6,1
23/02/2024	04	1	1	0,1	2	3	2	2	347	14,9	5	48	1007	1	0		3,8
23/02/2024	05	1	1	0,1	2	4	2	1,3	65	14	6	46	1008	1	0		2,7
23/02/2024	06	2	1	0,1	4	9	3	3,2	255	13,3	14	39	1009	1	0		5,2
23/02/2024	07	2	1	0,1	8	16	5	4,5	248	12,5	28	38	1009	3	0		7,1
23/02/2024	08	3	1	0,1	11	22	9	4,9	233	12,2	40	37	1010	82	0		7,3
23/02/2024	09	3	1	0,1	8	16	12	5,3	235	12,8	28	35	1011	298	0		8,6
23/02/2024	10	3	1	0,1	10	11	12	4,9	249	13,7	25	35	1011	466	0		8,4
23/02/2024	11	3	1	0,1	9	9	13	5,1	264	14,9	22	33	1011	572	0		9,4
23/02/2024	12	3	1	0,1	8	8	15	5,6	268	16	20	30	1010	695	0		10,3
23/02/2024	13	2	1	0,1	9	8	13	5,9	258	16,6	21	28	1010	714	0		10,3
23/02/2024	14	2	1	0,1	9	8	8	5,5	255	17,3	22	26	1010	648	0		9,7
23/02/2024	15	2	1	0,1	9	8	7	5,7	258	17,4	22	25	1009	549	0		10,4
23/02/2024	16	2	1	0,1	8	10	6	5,4	249	17,6	22	26	1009	397	0		9,4
23/02/2024	17	1	1	0,1	6	9	5	5,1	241	17,2	18	26	1009	160	0		8,7
23/02/2024	18	2	1	0,1	4	11	6	4,7	244	16,6	17	27	1009	15	0		7,6
23/02/2024	19	2	1	0,1	4	16	7	4,2	251	15,9	22	30	1010	1	0		6,8
23/02/2024	20	2	1	0,1	17	23	6	3,8	219	14,5	49	37	1010	1	0		6
23/02/2024	21	2	1	0,1	5	8	7	5	221	13,2	15	44	1010	1	0		8,7
23/02/2024	22	1	1	0,1	3	3	3	4	212	12,4	7	49	1010	1	0		5,8
23/02/2024	23	2	1	0,1	1	3	3	3,4	210	12,1	5	51	1010	1	0		5,1
24/02/2024	00	1	1	0,1	2	1	3	3,8	210	11,6	4	53	1009	1	0		5,6
24/02/2024	01	2	1	0,1	2	1	3	4	220	11,7	3	55	1010	1	0		6,7
24/02/2024	02	1	1	0,1	2	1	2	3,7	223	11,1	4	56	1009	1	0		5,6
24/02/2024	03	1	1	0,1	2	1	2	4,2	230	11	3	57	1008	1	0		7,1
24/02/2024	04	1	1	0,1	2	1	2	5	245	11	2	56	1008	1	0		8,6
24/02/2024	05	1	1	0,1	1	1	2	4,2	246	10,9	2	54	1008	1	0		7,3
24/02/2024	06	1	1	0,1	2	2	2	3,2	220	10,8	5	52	1009	1	0		4,7
24/02/2024	07	1	1	0,1	2	4	2	3,7	224	10,7	7	49	1009	2	0		5,7
24/02/2024	08	2	1	0,1	4	7	5	4	229	10,5	14	50	1009	20	0		6,7
24/02/2024	09	2	1	0,1	5	9	6	3,3	229	11,2	16	49	1010	236	0		5,7
24/02/2024	10	2	1	0,1	4	4	6	4,6	248	13,3	11	42	1010	459	0		8,2
24/02/2024	11	2	1	0,1	4	2	7	5,5	257	14,5	8	37	1010	542	0		9,7
24/02/2024	12	1	1	0,1	3	1	6	5,5	266	15,1	5	33	1011	604	0		9,7
24/02/2024	13	1	1	0,1	3	1	6	3,9	293	15,7	5	28	1010	383	0		7,6
24/02/2024	14	1	1	0,1	3	1	4	3,4	273	16,8	6	24	1010	651	0		6,5
24/02/2024	15	2	1	0,1	2	1	7	2,9	311	17,5	3	21	1010	508	0		5,7
24/02/2024	16	1	1	0,1	2	1	4	3,5	311	17,1	3	20	1011	188	0		6,3
24/02/2024	17	2	1	0,1	2	1	8	3,2	314	17,3	3	19	1012	167	0		6,1
24/02/2024	18	1	1	0,1	2	2	4	4,1	276	16,7	5	22	1013	19	0		8
24/02/2024	19	1	1	0,1	2	5	5	3,6	275	15,4	8	26	1014	1	0		6,3
24/02/2024	20	1	1	0,1	2	10	4	2,7	252	14,6	13	30	1015	1	0		4,4
24/02/2024	21	2	1	0,1	2	11	4	2,3	253	13,9	13	33	1016	1	0		4,2
24/02/2024	22	2	1	0,1	1	13	4	2	250	13,3	15	36	1016	1	0		3,1
24/02/2024	23	3	1	0,2	2	14	5	1,3	237	12,5	17	37	1016	1	0		2
25/02/2024	00	3	2	0,1	2	21	6	1,3	202	12,3	24	38	1016	1	0		2,1
25/02/2024	01	5	4	0,2	7	21	7	1,6	211	11,2	31	44	1016	1	0		2,3
25/02/2024	02	5	3	0,1	2	11	8	2	194	11,2	15	47	1016	1	0		2,9
25/02/2024	03	2	3	0,1	3	6	4	2,8	205	11,6	11	49	1016	1	0		4,2
25/02/2024	04	2	3	0,1	2	1	4	3	213	12	2	49	1015	1	0		5,1
25/02/2024	05	2	3	0,1	2	1	4	4,9	221	12,1	2	54	1015	1	0		8
25/02/2024	06	2	3	0,1	2	1	4	4,4	211	11,7	2	57	1014	1	0		6,5
25/02/2024	07	2	4	0,1	2	1	4	3,5	205	12,1	3	57	1014	2	0		5,5
25/02/2024	08	3	3	0,1	2	1	5	3,9	212	12,7	3	56	1013	12	0		6,2
25/02/2024	09	3	3	0,1	1	1	5	4,8	217	13,3	2	58	1013	61	0		7,6
25/02/2024	10	3	4	0,1	2	1	5	5,2	217	14,3	2	57	1012	121	0		9,9
25/02/2024	11	2	4	0,1	2	1	6	6,6	230	15,5	3	54	1011	172	0		10,8
25/02/2024	12	2	4	0,1	2	1	6	5,2	218	16,7	3	51	1011	137	0		8,9
25/02/2024	13	2	4	0,1	2	1	10	6	225	17,7	3	50	1010	164	0		10,5
25/02/2024	14	3	4	0,1	2	1	11	6	228	18,6	3	47	1009	357	0		10,8
25/02/2024	15	3	5	0,1	2	1	9	6,5	234	18,6	2	48	1009	163	0		10,8
25/02/2024	16	3	4	0,1	2	1	10	5,2	222	19	2	46	1008	122	0		9,1
25/02/2024	17	3	4	0,1	2	1	10	6	218	18,6	3	49	1007	60	0		10,1
25/02/2024	18	3	5	0,1	2	1	9	6,8	226	18,4	3	50	1006	32	0		11,4
25/02/2024	19	4	5	0,1	2	1	14	6,2	225	18	3	51	1007	1	0		9,9
25/02/2024	20	3	5	0,1	2	1	8	4,3	222	17,7	3	52	1006	1	0		6,4
25/02/2024	21	4	5	0,1	2	2	9	3,4	228	17,8	5	50	1005	1	0		5,9
25/02/2024	22	3	5	0,1	2	1	8	3,7	228	17,9	2	51	1004	1	0		6,5
25/02/2024	23	3	5	0,1	1	1	12	5,3	233	17,9	2	51	1004	1	0		9
26/02/2024	00	3	4	0,1	1	1	11	5,5	233	18,1	2	51	1004	1	0		10,2
26/02/2024	01	2	4	0,1	1	1	11	6	234	18,1	2	52	1003	1	0		11,9
26/02/2024	02	3	5	0,1	2	1	11	7,4	241	17,7	2	52	1002	1	0		12,6
26/02/2024	03	3	5	0,1	1	1	9	6,3	240	17,3	2	54	1002	1	0		10,2
26/02/2024	04	3	5	0,1	2	1	7	6,1	242	17,1	2	55	1002	1	0		9,5
26/02/2024	05	2	5	0,1	2	1	4	4	217	17,1	2	54	1002	1	0		7,1
26/02/2024	06	1	4	0,1	2	2	3	3,7	178	16,2	4	53	1002	1	0		5,3
26/02/2024	07	1	4	0,1	5	18	5	4	196	14,9	26	54	1002	7	0		6
26/02/2024	08	2	5	0,1	16	34	13	2,8	220	15	59	53	1002	29	0		4,8
26/02/2024	09	2	4	0,1	20	21	9	4,1	221	14,5	51	55	1002	52	0		6,4
26/02/2024	10	2	5	0,1	10	19	8	4,6	218	14,3	34	55	1002	76	0		7,3
26/02/2024	11	2	5	0,1	11	14	9	4,3	234	15,7	31	50	1002	497	0		7,1
26/02/2024	12	2	5	0,1	10	13	9	3,6	252	17,5	28	41	1002	424	0		6,3
26/02/2024	13	2	4	0,1	16	20	7	2,4	245	19	45	34	1001	482	0		4,4
26/02/2024	14	2	5	0,1	11	17	8	1,9	56	17,9	33	42	1000	259	0		3
26/02/2024	15	1	4	0,1	9	17	7	2	320	17,9	31	36	1000	170	0		3,6
26/02/2024	16	2	5	0,1	16	26	9	1,3	6	18	50	38	999	201	0		2,3
26/02/2024	17	4	5	0,1	9	21	15	2,6	49	16,3	35	45	1000	84	0		4
26/02/2024	18	5	5	0,1	17	33	14	1,3	357	15,8	58	46	1001	15	0		2,6
26/02/2024	19	2	4	0,1	3	9	7	3,5	288	16,3	14	33	1002	1	0		6,5
26/02/2024	20	1	4	0,1	2	5	4	3,6	292	15	9	37	1003	1	0		6,8
26/02/2024	21	1	4	0,1	2	4	3	3,1	275	14	8	42	1004	1	0		6
26/02/2024	22	1	4	0,1	2	4	3	2,5	269	13,7	7	43	1004	1	0		4,5
26/02/2024	23	1	3	0,1	2	3	2	2,2	265	13,5	6	43	1005	1	0		4
27/02/2024	00	1	2	0,1	1	2	3	3,9	289	13,5	4	41	1005	1	0		8
27/02/2024	01	1	1	0,1	2	1	4	5,3	294	13,6	2	39	1006	1	0		10
27/02/2024	02	0	1	0,1	1	1	2	4,5	292	13,5	2	39	1006	1	0		8,3
27/02/2024	03	0	1	0,1	1	1	2	4,8	290	13,2	2	40	1006	1	0		8,9
27/02/2024	04	0	1	0,1	2	1	2	5,1	292	12,9	2	41	1007	1	0		9,6
27/02/2024	05	0	1	0,1	2	1	2	4,8	287	12,9	2	41	1007	1	0		9,2
27/02/2024	06	0	1	0,1	2	1	2	4,8	285	12,8	3	40	1008	1	0		9
27/02/2024	07	1	1	0,1	4	4	3	4,6	281	12,9	10	40	1008	3	0		8,6
27/02/2024	08	1	1	0,1	6	13	5	4	286	12,9	22	39	1009	25	0		6,8
27/02/2024	09	1	1	0,1	6	9	8	4,5	290	13,2	19	39	1009	74	0		7,9
27/02/2024	10	1	1	0,1	7	6	7	4,7	286	13,5	17	39	1009	216	0		8,6
27/02/2024	11	2	1	0,1	10	11	10	4,3	283	14,1	28	39	1010	223	0		7,5
27/02/2024	12	2	1	0,1	14	18	9	2,8	272	15,1	38	38	1010	267	0		5,2
27/02/2024	13	2	1	0,1	12	16	11	1,9	40	16,7	34	34	1010	594	0		3,4
27/02/2024	14	1	1	0,1	13	17	8	2,7	129	16,6	36	38	1011	545	0		3,7
27/02/2024	15	2	1	0,1	14	16	8	2,7	129	15,9	35	41	1010	244	0		3,5
27/02/2024	16	2	1	0,1	13	29	11	2,5	169	16,7	49	39	1011	291	0		4,5
27/02/2024	17	9	1	0,1	7	5	36	4	326	17,5	16	32	1011	210	0		7,5
27/02/2024	18	1	1	0,1	4	4	8	4,4	308	16	11	34	1012	22	0		8,6
27/02/2024	19	1	1	0,1	4	3	7	4	303	15	9	35	1013	1	0		7,5
27/02/2024	20	1	1	0,1	3	6	5	3,7	286	14,3	11	37	1014	1	0		7
27/02/2024	21	2	1	0,1	3	3	10	4,1	284	13,7	7	36	1014	1	0		7,4
27/02/2024	22	2	1	0,1	1	1	10	3,7	289	13,3	3	36	1014	1	0		7,7
27/02/2024	23	2	1	0,1	1	1	8	4,4	288	12,8	2	31	1014	1	0		8,2
28/02/2024	00	2	1	0,1	1	1	8	3,5	282	12,4	2	30	1015	1	0		6,3
28/02/2024	01	2	1	0,1	2	1	10	2,4	269	12,1	2	33	1015	1	0		4,4
28/02/2024	02	2	1	0,1	2	1	9	2,5	265	11,8	2	35	1015	1	0		5
28/02/2024	03	2	1	0,1	2	1	6	2,8	272	11,7	2	35	1015	1	0		5
28/02/2024	04	2	1	0,1	2	1	5	2,5	260	11,6	3	36	1015	1	0		4,3
28/02/2024	05	2	1	0,1	2	2	5	2,6	253	11,4	3	36	1015	1	0		4,4
28/02/2024	06	2	1	0,1	5	17	6	1,9	237	11,1	24	37	1016	1	0		3,1
28/02/2024	07	3	1	0,1	14	55	12	1,5	216	10,4	77	38	1016	3	0		2,2
28/02/2024	08	6	1	0,1	36	70	29	2,1	233	10,8	126	39	1017	47	0		3,1
